,Motion_Sensor1,Motion_Sensor2,Motion_Sensor3,Motion_Sensor4,Motion_Sensor5,Motion_Sensor6,Motion_Sensor7,Motion_Sensor8,Motion_Sensor9,Motion_Sensor10,Camera1,Camera2,Camera3,Camera4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,door_sensor5,door_sensor6,door_sensor7,door_sensor8,door_sensor9,door_sensor10,door_sensor11,time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,outside
1054,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,2.0,"('c3', 2)","('r2', 0)",0,0,0,0,0,0,0,0,0,0,1,12:23:45,0,0,1,3,0,1,1,0,0,17,0,0,2,0
1055,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,2.0,"('r7', 2)","('r1', 0)",0,0,0,0,0,0,0,0,0,0,0,12:24:00,0,0,1,3,0,1,2,0,0,16,0,0,2,0
1056,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,2.0,"('c3', 2)","('r2', 0)",0,0,0,0,0,0,0,0,0,0,0,12:24:15,0,0,1,3,0,1,2,0,0,16,0,0,2,0
1057,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,2.0,"('c3', 2)","('r1', 0)",0,0,0,0,0,0,0,0,0,0,0,12:24:30,0,0,1,3,0,1,2,0,0,15,0,1,2,0
1058,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,0.0,2.0,"('r7', 2)","('r2', 1)",0,0,0,0,0,0,0,0,0,1,0,12:24:45,0,1,1,3,0,1,2,0,0,15,0,0,2,0
1059,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,0.0,1.0,"('r7', 2)","('r2', 1)",0,0,0,0,0,0,0,0,0,0,3,12:25:00,0,1,1,3,0,1,2,0,0,17,0,0,0,0
1060,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,0.0,1.0,"('c3', 0)","('r2', 1)",0,0,0,0,0,0,0,0,0,0,0,12:25:15,0,1,1,3,0,1,2,0,0,17,0,0,0,0
1061,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('c3', 0)","('c3', 0)",0,0,0,0,0,0,0,0,0,0,0,12:25:30,0,1,1,3,0,1,2,0,0,17,0,0,0,0
1062,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,2.0,1.0,"('c2', 0)","('c3', 0)",0,0,0,0,0,0,0,0,0,0,0,12:25:45,0,1,1,3,0,1,2,0,0,17,0,0,0,0
1063,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,1.0,"('r10', 16)","('r7', 2)",0,0,0,0,0,1,1,0,0,0,0,12:26:00,0,1,1,3,0,1,2,0,1,16,0,0,0,0
1064,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('c3', 0)","('r7', 2)",0,0,0,0,0,0,0,0,0,0,0,12:26:15,0,1,1,3,0,1,2,0,1,16,0,0,0,0
1065,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,1.0,"('r10', 16)","('c3', 0)",0,0,0,0,0,0,0,0,0,0,0,12:26:30,0,1,1,3,0,1,2,0,1,16,0,0,0,0
1066,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,1.0,"('c3', 0)","('c2', 1)",0,0,0,0,0,0,1,0,0,0,0,12:26:45,0,1,1,3,0,1,2,0,1,15,0,1,0,0
1067,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('c2', 1)","('r10', 15)",0,0,0,0,0,0,0,0,0,0,0,12:27:00,0,1,1,3,0,1,2,0,1,15,0,1,0,0
1068,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,2.0,"('r9', 1)","('r10', 14)",0,0,0,0,0,0,0,0,0,0,0,12:27:15,0,1,1,3,0,1,2,0,1,14,0,1,1,0
1069,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,2.0,"('r9', 1)","('r10', 12)",0,0,0,0,0,0,1,0,0,0,0,12:27:30,0,1,1,3,0,1,2,0,1,12,0,2,2,0
1070,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,3.0,"('c2', 0)","('c2', 0)",0,0,1,0,0,0,1,0,1,0,0,12:27:45,0,1,1,4,0,1,1,0,1,13,0,0,3,0
1071,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,5.0,1.0,1.0,"('c1', 0)","('c3', 1)",0,0,0,0,0,0,0,0,0,0,1,12:28:00,0,1,1,4,0,1,1,0,1,14,0,1,1,0
1072,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,0.0,2.0,"('c1', 1)","('c2', 0)",0,0,0,0,0,0,0,0,0,0,0,12:28:15,0,1,1,4,0,1,1,0,1,14,1,0,1,0
1073,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,2.0,"('c1', 0)","('c2', 1)",0,0,1,0,0,0,1,0,0,0,0,12:28:30,0,1,1,5,0,1,1,0,1,13,0,1,1,0
1074,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,2.0,"('c2', 0)","('c2', 0)",0,0,0,1,1,0,0,0,0,0,0,12:28:45,0,2,1,4,0,2,1,0,1,13,0,0,1,0
1075,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,3.0,"('c1', 0)","('c3', 3)",0,0,0,0,0,0,0,0,0,1,1,12:29:00,0,1,1,4,0,2,1,0,1,12,0,0,3,0
1076,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,2.0,"('r4', 4)","('c3', 2)",0,0,0,0,0,0,1,0,1,0,0,12:29:15,0,1,1,4,0,2,2,0,1,11,0,1,2,0
1077,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,3.0,"('c1', 0)","('r2', 1)",0,0,0,0,0,0,0,0,0,0,1,12:29:30,0,1,1,4,0,2,2,0,1,9,0,1,4,0
1078,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,3.0,"('c1', 0)","('c3', 3)",0,0,0,0,0,0,2,0,0,0,2,12:29:45,0,1,1,4,0,2,2,0,1,7,0,4,3,0
1079,motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,3.0,"('r3', 0)","('r2', 1)",0,0,0,0,0,0,0,0,0,0,0,12:30:00,0,1,0,4,0,2,3,0,1,6,0,3,4,1
1080,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,2.0,"('outside', 1)","('r1', 1)",1,0,0,0,0,0,0,0,0,0,0,12:30:15,1,1,0,4,0,2,3,0,1,7,0,2,3,1
1081,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,5.0,1.0,2.0,"('r3', 0)","('r2', 1)",0,0,0,0,0,0,0,0,0,0,2,12:30:30,1,1,0,4,0,2,3,0,1,7,0,2,3,1
1082,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,4.0,1.0,2.0,"('outside', 1)","('r1', 2)",0,0,0,0,0,0,0,0,1,0,0,12:30:45,2,1,0,4,0,2,4,0,1,7,0,2,1,1
1083,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,5.0,1.0,1.0,"('outside', 1)","('r2', 1)",0,0,0,0,0,0,0,0,0,0,0,12:31:00,2,1,0,4,0,2,4,0,1,8,0,1,1,1
1084,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,5.0,1.0,2.0,"('outside', 1)","('r2', 1)",0,0,0,0,0,0,0,0,0,0,0,12:31:15,2,1,0,4,0,2,4,0,1,8,0,0,2,1
1085,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,5.0,1.0,1.0,"('r3', 0)","('r2', 1)",0,0,0,0,0,0,0,0,0,0,0,12:31:30,2,1,0,4,0,2,4,0,1,8,0,0,2,1
1086,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,4.0,1.0,3.0,"('c1', 0)","('c3', 3)",0,0,0,0,0,0,0,0,1,0,0,12:31:45,2,1,0,4,0,2,3,0,1,8,0,0,3,1
1087,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,5.0,1.0,1.0,"('c2', 0)","('r7', 5)",0,0,0,0,0,0,0,0,0,0,0,12:32:00,2,1,0,4,0,2,5,0,1,8,0,0,1,1
1088,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,5.0,1.0,1.0,"('c3', 1)","('c3', 1)",0,0,0,0,0,0,0,0,0,0,0,12:32:15,2,1,0,4,0,2,5,0,1,8,0,0,1,1
1089,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,2.0,"('c2', 0)","('c3', 1)",1,0,0,0,0,0,0,0,0,0,0,12:32:30,1,2,0,4,0,2,5,0,1,8,0,0,1,1
1090,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('c3', 1)","('r2', 3)",1,0,0,0,0,0,0,0,0,0,0,12:32:45,0,3,0,4,0,2,5,0,1,8,0,0,1,1
1091,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,2.0,1.0,"('c2', 0)","('r1', 0)",0,0,0,0,0,0,0,1,0,0,0,12:33:00,0,3,0,3,0,2,4,1,1,8,1,0,1,1
1092,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,2.0,"('c1', 0)","('r2', 2)",0,0,0,0,0,0,0,1,0,1,0,12:33:15,0,2,0,3,0,2,5,0,1,8,0,1,2,1
1093,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,3.0,"('r4', 3)","('r2', 1)",0,0,0,0,0,0,1,0,0,1,0,12:33:30,0,1,0,3,1,1,5,0,1,7,0,1,4,1
1094,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,1.0,"('c1', 1)","('r2', 2)",0,0,0,1,1,0,0,0,1,0,0,12:33:45,0,2,0,3,1,0,8,0,1,7,1,0,1,1
1095,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,5.0,1.0,2.0,"('r4', 4)","('c3', 2)",1,1,0,0,0,0,0,0,0,0,0,12:34:00,1,1,1,4,0,0,8,0,1,6,0,0,2,1
1096,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,1.0,"('c1', 0)","('r10', 6)",0,0,0,0,0,0,0,0,0,0,0,12:34:15,1,1,0,3,0,0,9,0,1,6,0,1,1,2
1097,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,1.0,"('r3', 1)","('c2', 0)",0,0,0,0,0,0,1,0,0,0,0,12:34:30,1,1,1,3,0,0,9,0,1,7,0,0,1,1
1098,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,1.0,"('c1', 0)","('c3', 1)",0,0,0,0,0,0,0,0,0,0,0,12:34:45,1,1,1,3,0,0,9,0,1,7,0,0,1,1
1099,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,2.0,"('r4', 3)","('r10', 7)",0,0,0,0,0,0,0,0,0,0,0,12:35:00,1,1,1,3,0,0,9,0,1,7,0,0,1,1
1100,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,1.0,"('c1', 1)","('c3', 1)",0,0,1,0,0,0,0,0,0,0,0,12:35:15,1,1,1,2,0,0,9,0,1,7,1,0,1,1
1101,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('r3', 1)","('r7', 8)",0,0,0,0,0,0,0,0,1,0,0,12:35:30,1,1,1,2,0,0,8,0,1,8,0,0,2,1
1102,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('outside', 1)","('r8', 0)",0,0,0,0,0,0,0,0,0,0,0,12:35:45,1,1,1,2,0,0,8,0,1,7,0,1,2,1
1103,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('r3', 2)","('r8', 0)",0,1,0,0,0,0,0,0,0,0,0,12:36:00,1,2,2,2,0,0,8,0,1,7,0,0,1,1
1104,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,2.0,1.0,"('c1', 1)","('r8', 0)",1,0,1,0,0,0,0,0,1,0,1,12:36:15,2,1,1,1,0,0,7,0,1,8,1,0,1,2
1105,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('c1', 1)","('r8', 0)",0,0,0,0,0,0,1,0,0,0,0,12:36:30,2,1,1,1,0,0,7,0,1,7,1,1,1,2
1106,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,3.0,1.0,2.0,"('c2', 1)","('r8', 0)",0,0,1,0,0,0,0,0,1,0,0,12:36:45,2,1,1,2,0,0,6,0,1,7,0,1,2,2
1107,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('c2', 0)","('r8', 0)",0,0,1,0,0,0,0,0,1,0,1,12:37:00,2,1,1,1,0,0,5,0,1,9,1,0,2,2
1108,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('c2', 1)","('r7', 5)",0,0,0,0,0,0,0,0,0,0,1,12:37:15,2,1,2,1,0,0,5,0,1,10,0,1,1,1
1109,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('c1', 0)","('r7', 5)",0,0,0,0,0,0,0,0,0,0,0,12:37:30,2,1,2,1,0,0,5,0,1,9,0,1,2,1
1110,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,1.0,"('r3', 2)","('c3', 1)",0,0,0,0,0,0,0,0,2,0,0,12:37:45,2,2,2,1,0,0,5,0,1,10,0,0,1,1
1111,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,0.0,"('outside', 2)","('r2', 2)",0,0,0,0,0,0,0,0,0,0,1,12:38:00,2,2,1,1,0,0,5,0,1,11,0,0,0,2
1112,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,2.0,"('outside', 1)","('r2', 2)",0,0,0,0,0,0,1,0,1,0,1,12:38:15,2,2,2,1,0,0,4,0,1,9,0,1,2,1
1113,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,1.0,1.0,"('outside', 2)","('r1', 2)",0,0,0,0,0,1,0,0,2,0,1,12:38:30,2,2,1,1,0,0,4,0,2,10,0,0,1,2
1114,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,1.0,"('r3', 1)","('r1', 2)",0,0,0,0,0,1,0,0,1,0,1,12:38:45,2,2,1,1,0,0,3,0,1,11,0,1,1,2
1115,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,2.0,2.0,"('outside', 2)","('r1', 1)",1,0,0,0,0,0,0,0,0,0,0,12:39:00,1,3,1,1,0,0,3,0,1,11,1,0,1,2
1116,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,1.0,"('r3', 1)","('r2', 2)",0,0,1,0,0,0,1,0,1,1,1,12:39:15,1,2,1,2,0,0,4,0,1,11,0,1,0,2
1117,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('c1', 1)","('c3', 1)",0,0,0,0,0,0,0,0,1,0,1,12:39:30,1,2,1,2,0,0,5,0,1,9,1,0,1,2
1118,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,3.0,"('c2', 0)","('r2', 2)",0,0,1,0,0,0,0,0,2,0,0,12:39:45,1,2,3,3,0,0,4,0,1,7,0,0,4,0
1119,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,2.0,"('c1', 0)","('c3', 3)",0,0,0,0,0,0,0,0,1,1,3,12:40:00,1,1,3,3,0,0,3,0,1,10,0,0,3,0
1120,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,1.0,"('r3', 2)","('r2', 1)",0,0,0,0,0,0,0,0,1,0,4,12:40:15,1,1,2,3,0,0,2,0,1,14,1,0,0,0
1121,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('r3', 1)","('c3', 0)",0,0,0,0,0,0,1,0,0,0,0,12:40:30,1,1,1,3,0,0,2,0,1,15,0,0,0,1
1122,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,2.0,1.0,"('outside', 1)","('r7', 1)",0,0,0,2,0,0,0,0,0,0,1,12:40:45,1,1,1,3,0,0,1,1,1,14,0,0,1,1
1123,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,2.0,1.0,"('r3', 1)","('r7', 2)",0,0,0,0,0,0,0,2,0,0,0,12:41:00,1,1,1,3,0,0,2,1,1,14,0,0,0,1
1124,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,1.0,"('outside', 1)","('r7', 3)",0,0,0,0,0,0,1,1,0,0,0,12:41:15,1,1,1,3,0,0,3,0,1,13,0,1,0,1
1125,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,1.0,"('outside', 1)","('r7', 3)",0,0,0,0,0,0,0,0,0,0,0,12:41:30,1,1,1,3,0,0,3,0,2,13,0,0,0,1
1126,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,2.0,"('outside', 1)","('r8', 0)",0,0,0,0,0,0,0,0,1,0,0,12:41:45,1,1,1,3,0,0,2,0,2,13,0,0,1,1
1127,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,2.0,"('r3', 1)","('r8', 0)",0,0,0,0,0,0,0,0,0,1,1,12:42:00,1,0,1,3,0,0,2,0,2,14,0,0,1,1
1128,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('outside', 0)","('r8', 0)",0,0,0,0,0,0,0,0,0,0,1,12:42:15,1,0,2,3,0,0,2,0,2,15,0,0,0,0
1129,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('outside', 0)","('r8', 0)",0,0,0,0,0,0,0,0,0,0,0,12:42:30,1,0,2,3,0,0,2,0,2,15,0,0,0,0
1130,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,2.0,"('outside', 0)","('r7', 2)",0,0,0,0,0,0,0,0,0,0,0,12:42:45,1,0,2,3,0,0,2,0,2,14,0,0,1,0
1131,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,1.0,"('outside', 0)","('r7', 1)",0,0,0,0,0,0,0,0,1,1,0,12:43:00,1,1,2,3,0,0,1,0,2,14,0,0,1,0
1132,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,1.0,"('outside', 0)","('r7', 1)",0,0,0,0,0,0,0,0,0,1,1,12:43:15,1,1,2,3,0,0,1,0,2,15,0,0,0,0
1133,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,4.0,1.0,1.0,"('outside', 0)","('r7', 1)",1,0,0,0,0,0,0,0,0,0,0,12:43:30,2,0,2,3,0,0,1,0,2,14,0,0,1,0
1134,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,4.0,1.0,2.0,"('r3', 2)","('c3', 1)",1,0,0,0,0,0,0,0,0,0,0,12:43:45,1,1,2,3,0,0,1,0,2,14,0,0,1,0
1135,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,3.0,1.0,1.0,"('outside', 1)","('r10', 13)",0,0,0,0,0,0,1,0,1,0,0,12:44:00,1,1,1,3,0,0,2,0,2,13,0,1,0,1
1136,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('r3', 1)","('r10', 13)",1,0,0,0,0,0,0,0,1,0,0,12:44:15,0,2,1,3,0,0,1,0,2,13,0,1,1,1
1137,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,0.0,2.0,"('outside', 1)","('c3', 2)",0,0,0,0,0,0,0,0,0,1,2,12:44:30,1,0,1,3,0,0,1,0,2,14,0,0,2,1
1138,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,2.0,2.0,"('r3', 1)","('r10', 14)",1,0,0,0,0,0,0,0,0,0,0,12:44:45,0,1,1,3,0,0,1,0,2,14,0,1,1,1
1139,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('c1', 1)","('c2', 0)",0,0,0,0,0,0,0,0,0,0,0,12:45:00,0,1,1,3,0,0,1,0,2,14,1,0,1,1
1140,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,2.0,"('c1', 0)","('c1', 0)",0,0,1,0,0,0,0,0,0,0,1,12:45:15,0,1,1,4,0,0,1,0,2,15,0,0,0,1
1141,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,2.0,"('r4', 4)","('c2', 0)",0,0,0,0,0,0,0,0,0,1,0,12:45:30,0,0,1,4,0,0,1,0,2,15,0,0,1,1
1142,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,0.0,"('r5', 1)","('r9', 2)",0,0,0,1,0,0,0,0,0,0,1,12:45:45,0,0,1,3,1,0,1,0,2,16,0,0,0,1
1143,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('r4', 3)","('r9', 2)",0,0,0,0,0,0,0,0,0,0,0,12:46:00,0,0,1,3,1,0,1,0,2,16,0,0,0,1
1144,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,2.0,"('r5', 1)","('c2', 0)",0,0,0,0,0,0,0,0,0,0,0,12:46:15,0,0,1,3,1,0,1,0,2,15,0,0,1,1
1145,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('r6', 0)","('r10', 14)",0,0,0,0,0,0,0,0,0,0,0,12:46:30,0,0,1,3,1,0,3,0,2,14,0,0,0,1
1146,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('r5', 1)","('c3', 0)",0,0,0,0,0,0,0,0,0,0,0,12:46:45,0,0,1,3,1,0,3,0,2,14,0,0,0,1
1147,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,2.0,1.0,"('r6', 0)","('c2', 0)",0,0,0,0,0,0,0,0,0,0,0,12:47:00,0,0,2,3,1,0,3,0,2,14,0,0,0,0
1148,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,1.0,1.0,"('r6', 0)","('r10', 14)",0,0,0,0,0,0,0,0,0,0,0,12:47:15,0,0,1,3,1,0,3,0,2,14,1,0,0,0
1149,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,1.0,"('r5', 1)","('c3', 0)",0,0,0,0,0,0,1,0,0,0,0,12:47:30,0,0,1,3,1,0,3,0,2,14,0,1,0,0
1150,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,0.0,"('r6', 0)","('r7', 3)",0,0,0,0,0,1,0,0,0,0,0,12:47:45,0,0,1,4,0,0,3,0,3,14,0,0,0,0
1151,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,1.0,"('r5', 0)","('r8', 0)",0,0,0,0,0,0,0,0,0,0,0,12:48:00,0,0,1,4,0,0,3,0,3,14,0,0,0,0
1152,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,1.0,"('r5', 0)","('r7', 3)",0,0,0,0,0,0,0,0,0,0,0,12:48:15,0,0,1,4,0,0,3,0,3,14,0,0,0,0
1153,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,2.0,1.0,"('r4', 4)","('r7', 3)",0,0,0,0,0,0,0,0,0,0,0,12:48:30,0,0,1,4,0,0,3,0,3,14,0,0,0,0
1154,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,1.0,1.0,"('r5', 0)","('r8', 0)",0,0,0,0,0,0,0,0,0,0,0,12:48:45,0,0,1,4,0,0,3,0,3,14,0,0,0,0
1155,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,5.0,1.0,1.0,"('r6', 0)","('r8', 0)",0,0,0,0,0,0,1,0,0,0,0,12:49:00,0,0,1,4,0,0,3,0,3,13,0,1,0,0
1156,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,1.0,3.0,"('r5', 0)","('r7', 2)",0,0,0,0,0,0,0,0,1,0,0,12:49:15,0,0,1,4,0,0,2,0,3,12,1,0,2,0
1157,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,5.0,3.0,2.0,"('r4', 5)","('r8', 1)",0,0,2,0,0,0,0,1,0,0,0,12:49:30,0,0,1,5,0,0,1,1,3,11,0,0,3,0
